0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.157434429689703970e-06 2.315623604116890523e-06 3.475326537416373885e-06 4.637253547744471444e-06 5.802127568942659527e-06 6.970573985164746834e-06 8.143238589228174082e-06 9.320620502863970436e-06 1.050324620877335081e-05 1.169144611661186821e-05 1.288558394606584318e-05 1.408577779725969069e-05 1.529218404222287662e-05 1.650466408115398230e-05 1.772312181065157830e-05 1.894711759284425521e-05 2.017625830980532644e-05 2.140976043682072880e-05 2.264689165895655937e-05 2.388648531411697589e-05 2.512743252992099662e-05 2.636815067203401516e-05 2.760712494060787634e-05 2.884233380258028234e-05 3.007183894242199248e-05 3.129317094385980263e-05 3.250396638760117839e-05 3.370131724197206657e-05 3.488245370372109318e-05 3.604406081938978302e-05 3.718300533749889541e-05 3.829562297808848686e-05 3.937848707716674819e-05 4.042766962922420611e-05 4.143954884820116142e-05 4.241004662983341959e-05 4.333547134774173225e-05 4.421173375662689056e-05 4.503522044547865569e-05 4.580198950614707481e-05 4.650866917550443991e-05 4.715163394038594043e-05 4.772792214456115584e-05 4.823439272556537158e-05 4.866865507786159343e-05 4.902820645020385500e-05 4.931136726014708773e-05 4.951639941580626106e-05 4.964244063248518057e-05 4.968860460635228412e-05 4.965490867689280671e-05 4.954135781401891191e-05 4.934886110016788467e-05 4.907830275784562222e-05 4.873144422203178359e-05 4.830998673887278096e-05 4.781645705763582264e-05 4.725326726819752620e-05 4.662358316888085181e-05 4.593038781005096802e-05 4.517733225094229890e-05 4.436780963890846511e-05 4.350578829672234308e-05 4.259490307728006325e-05 4.163927054920750720e-05 4.064260388864376368e-05 3.960900944882162123e-05 3.854213070068284559e-05 3.744592481198323115e-05 3.632384026419131317e-05 3.517957136371668457e-05 3.401627327153821154e-05 3.283729173699971522e-05 3.164541847626619871e-05 3.044359293501917480e-05 2.923420030020695747e-05 2.801974179935837298e-05 2.680217714731265597e-05 2.558355977970787988e-05 2.436542521286479447e-05 2.314938766577467967e-05 2.193657561866636381e-05 2.072818646656140819e-05 1.952497046353848377e-05 1.832774033270925633e-05 1.713690474190675251e-05 1.595293013354533856e-05 1.477592486150007950e-05 1.360605087002175004e-05 1.244315960649633329e-05 1.128715154945200771e-05 1.013766498109466214e-05 8.994381725976060107e-06 7.856769811013749640e-06 6.724334120248011496e-06 5.596413884178952093e-06 4.472377278390771559e-06 3.351474567888268394e-06 2.232975977250209343e-06 1.116081170820368014e-06 0.000000000000000000e+00
0.000000000000000000e+00 2.315623604116852407e-06 4.632783719189967309e-06 6.952968214953264712e-06 9.277681952513483111e-06 1.160828369866896401e-05 1.394616543123165594e-05 1.629247511609790199e-05 1.864840870330907889e-05 2.101481959890009289e-05 2.339262204205504062e-05 2.578228867634728652e-05 2.818436372839995161e-05 3.059885070447490270e-05 3.302583358260828387e-05 3.546475732998736872e-05 3.791515517460613443e-05 4.037582535180335983e-05 4.284566243346248169e-05 4.532273445662353422e-05 4.780521624458608092e-05 5.029037182419091099e-05 5.277558764793754921e-05 5.525726593307023204e-05 5.773195564589369053e-05 6.019516304306042560e-05 6.264257815144907971e-05 6.506880929260178614e-05 6.746870251293074754e-05 6.983600714806619675e-05 7.216478515157039606e-05 7.444801472874060949e-05 7.667908570730305978e-05 7.885034787792340009e-05 8.095468740376263910e-05 8.298402572322932289e-05 8.493097051216839380e-05 8.678726986934458471e-05 8.854552960090082648e-05 9.019762603468848910e-05 9.173647954882971356e-05 9.315442794295743386e-05 9.444504441434567661e-05 9.560147221217816810e-05 9.661827395467294114e-05 9.748972758832003861e-05 9.821169330907016017e-05 9.877987088342159508e-05 9.919167068239015134e-05 9.944443332849760145e-05 9.953729253115207207e-05 9.946935977518200998e-05 9.924156864378389615e-05 9.885482965516397263e-05 9.831184828968475380e-05 9.761525776019729388e-05 9.676940562526613104e-05 9.577847482294732156e-05 9.464823612907399559e-05 9.338416979530804820e-05 9.199318284928093491e-05 9.048174487100973788e-05 8.885757002512957602e-05 8.712778076851187647e-05 8.530055452615523223e-05 8.338332850526514292e-05 8.138441020872440226e-05 7.931123523326891254e-05 7.717193959924504481e-05 7.497368070410530781e-05 7.272416801606700531e-05 7.043005551782456500e-05 6.809842592456788360e-05 6.573526121958176577e-05 6.334687440956115567e-05 6.093846328095110960e-05 5.851548291163398495e-05 5.608228663990719301e-05 5.364343214755289168e-05 5.120241283756939615e-05 4.876289026507712407e-05 4.632751862152419012e-05 4.389909655483277437e-05 4.147948718666673496e-05 3.907068285347389006e-05 3.667382296234330451e-05 3.429016582224790605e-05 3.192020660220572036e-05 2.956455113979389828e-05 2.722313624569400073e-05 2.489600112251642391e-05 2.258261222145052218e-05 2.028252864262875988e-05 1.799483366688894414e-05 1.571869121725983558e-05 1.345288604864944873e-05 1.119626901723430838e-05 8.947407709173035273e-06 6.704918886724629133e-06 4.467231075582550663e-06 2.232803133652836528e-06 0.000000000000000000e+00
0.000000000000000000e+00 3.475326537416381084e-06 6.952968214953251159e-06 1.043525300788740440e-05 1.392436307187657536e-05 1.742251846305974992e-05 2.093164706918301164e-05 2.445373800080079168e-05 2.799034093505735457e-05 3.154308743187803462e-05 3.511302133887389917e-05 3.870128583742354201e-05 4.230828745177600054e-05 4.593454627135350773e-05 4.957969707601899198e-05 5.324349991767941511e-05 5.692468291435588289e-05 6.062211020514334068e-05 6.433347206748917966e-05 6.805660717293106040e-05 7.178804682087623471e-05 7.552448839029043959e-05 7.926120161658826448e-05 8.299365010727313252e-05 8.671576865034680780e-05 9.042172956564676711e-05 9.410410093235847828e-05 9.775575428375272806e-05 1.013679142648019749e-04 1.049322036295099461e-04 1.084385950628436937e-04 1.118775884875475920e-04 1.152380754920859273e-04 1.185096425009420030e-04 1.216803573651968021e-04 1.247391899560748086e-04 1.276737289949755460e-04 1.304727091460156931e-04 1.331236641943914277e-04 1.356155469128170448e-04 1.379363224768002970e-04 1.400756645646722301e-04 1.420224907835213025e-04 1.437677160397030291e-04 1.453017301745418118e-04 1.466171880578134173e-04 1.477064290262045890e-04 1.485642827933129190e-04 1.491854309607540917e-04 1.495672089236983553e-04 1.497069117829548217e-04 1.496045749197934531e-04 1.492602298987796372e-04 1.486766499717671202e-04 1.478565655791611163e-04 1.468053651684343784e-04 1.455282840475605850e-04 1.440330549006324967e-04 1.423270873537646919e-04 1.404200658111478866e-04 1.383211396086252577e-04 1.360414678313262983e-04 1.335914410354285440e-04 1.309831733649264890e-04 1.282277764825494998e-04 1.253377986767964069e-04 1.223245700774777266e-04 1.192005868494766985e-04 1.159769443638522703e-04 1.126656624402247242e-04 1.092772203467478779e-04 1.058228168133702686e-04 1.023120179499160682e-04 9.875494376559517090e-05 9.516003762632487038e-05 9.153616951759352427e-05 8.789053368284950021e-05 8.423065796382232654e-05 8.056243482281804323e-05 7.689202578474087387e-05 7.322403010665706497e-05 6.956327355229298447e-05 6.591311843542947712e-05 6.227712656516880025e-05 5.865751413628734069e-05 5.505667956775048407e-05 5.147580662647502993e-05 4.791624892949363591e-05 4.437828466908970009e-05 4.086235066983631795e-05 3.736795205885471625e-05 3.389473989711732705e-05 3.044157905969465639e-05 2.700746455404504366e-05 2.359075071409688710e-05 2.018990235346574443e-05 1.680288812295947190e-05 1.342776361398632205e-05 1.006223138144950874e-05 6.704054010668493373e-06 3.350782872767623060e-06 0.000000000000000000e+00
0.000000000000000000e+00 4.637253547744508713e-06 9.277681952513500052e-06 1.392436307187657536e-05 1.858040885595177159e-05 2.324863985949756866e-05 2.793194316882670084e-05 3.263271898138601944e-05 3.735346334931706458e-05 4.209598842841051343e-05 4.686222736439530918e-05 5.165323095493875541e-05 5.647019146564260920e-05 6.131321969029031999e-05 6.618258407087979339e-05 7.107727348405316360e-05 7.599644775833359325e-05 8.093779295256503384e-05 8.589917920817485549e-05 9.087681679846450580e-05 9.586711720066716253e-05 1.008646597414799954e-04 1.058642517738548721e-04 1.108587172536219079e-04 1.158411518778380692e-04 1.208025462945240352e-04 1.257342318855689191e-04 1.306253523960709730e-04 1.354654955749928042e-04 1.402420276446255786e-04 1.449429050768875232e-04 1.495538863319981887e-04 1.540615164857945770e-04 1.584502299018751277e-04 1.627054981228731850e-04 1.668108355283611898e-04 1.707510978482385368e-04 1.745094004527448768e-04 1.780705511774202817e-04 1.814178879159117363e-04 1.845368254854147343e-04 1.874116160591016394e-04 1.900289860487725717e-04 1.923748201891121415e-04 1.944378614887092222e-04 1.962063180965818558e-04 1.976715978925716187e-04 1.988248371871658977e-04 1.996606419515570936e-04 2.001735392504101361e-04 2.003616996086176488e-04 2.002233158162447892e-04 1.997602852519672005e-04 1.989745258840966684e-04 1.978716028885323542e-04 1.964569975125306830e-04 1.947396681402724448e-04 1.927282932312072213e-04 1.904347621434454812e-04 1.878704177085243742e-04 1.850494758348933345e-04 1.819852958043400746e-04 1.786937294990678746e-04 1.751894479604652909e-04 1.714892209766826826e-04 1.676083269897949400e-04 1.635637620721583948e-04 1.593707573672157500e-04 1.550459137318085088e-04 1.506038471675836643e-04 1.460602422465559253e-04 1.414286420524268244e-04 1.367234105055181129e-04 1.319566796863906881e-04 1.271412087454202493e-04 1.222874984468650577e-04 1.174065327121294613e-04 1.125070679392055025e-04 1.075982424403257179e-04 1.026870465469638486e-04 9.778078518845552999e-05 9.288473387374570896e-05 8.800444026982460523e-05 8.314357069641251780e-05 7.830603762686340894e-05 7.349404117149771411e-05 6.871001077143934802e-05 6.395484613021205629e-05 5.922966286268567141e-05 5.453423734563651545e-05 4.986854761481015786e-05 4.523142656231535788e-05 4.062189087470949550e-05 3.603800685984751825e-05 3.147800164708109804e-05 2.693934565582900285e-05 2.241964161645691140e-05 1.791592729282816631e-05 1.342533912450721102e-05 8.944638292380473939e-06 4.470646932649479044e-06 0.000000000000000000e+00
0.000000000000000000e+00 5.802127568942638351e-06 1.160828369866894368e-05 1.742251846305975331e-05 2.324863985949755511e-05 2.909051932512761069e-05 3.495154307622258739e-05 4.083519951424029106e-05 4.674424677151625809e-05 5.268157900578137573e-05 5.864911279235417201e-05 6.464892855682845513e-05 7.068187993995181872e-05 7.674900602336317071e-05 8.284986940878348366e-05 8.898423446365886992e-05 9.515014160209087448e-05 1.013458465198515437e-04 1.075676400289373688e-04 1.138120431512036531e-04 1.200733838078478900e-04 1.263462426571018769e-04 1.326227999082668673e-04 1.388955268429980649e-04 1.451543179025232481e-04 1.513894227994240353e-04 1.575883806600314192e-04 1.637391873409382663e-04 1.698270495939152634e-04 1.758377814348538405e-04 1.817543968031991937e-04 1.875607273604981121e-04 1.932378717110810244e-04 1.987680246304381428e-04 2.041307994268573523e-04 2.093072552043908708e-04 2.142761063314391299e-04 2.190179299804166299e-04 2.235112730825986028e-04 2.277370173360256729e-04 2.316743898695069765e-04 2.353054577085452706e-04 2.386110442984963587e-04 2.415753208248677881e-04 2.441816275850863284e-04 2.464171264401214707e-04 2.482685246235902862e-04 2.497267517370424885e-04 2.507825845953399763e-04 2.514313140398090622e-04 2.516682730796997256e-04 2.514934633621631862e-04 2.509069948717626217e-04 2.499136485729961353e-04 2.485182434207304394e-04 2.467301194109337414e-04 2.445584554090847636e-04 2.420166643013031563e-04 2.391176918585039804e-04 2.358783216478922066e-04 2.323144897489252373e-04 2.284455007117261493e-04 2.242893948357647981e-04 2.198670774378934736e-04 2.151977745723151754e-04 2.103030764364911787e-04 2.052025143229827540e-04 1.999175157976240712e-04 1.944671311107897937e-04 1.888718936765677403e-04 1.831497189984683115e-04 1.773196597897325341e-04 1.713979954458409629e-04 1.654018675279502718e-04 1.593455734783249405e-04 1.532440655444778027e-04 1.471094590630067146e-04 1.409543763851457807e-04 1.347886777006124769e-04 1.286226310911259209e-04 1.224638724165833480e-04 1.163203830999443299e-04 1.101976848508610685e-04 1.041016079440952645e-04 9.803572628051620240e-05 9.200390052942699509e-05 8.600795900986649221e-05 8.005000192284032626e-05 7.413033360400558217e-05 6.824951601889500262e-05 6.240655796707414026e-05 5.660070794441833861e-05 5.082990579078175994e-05 4.509230687299847627e-05 3.938500142307830611e-05 3.370526373128677875e-05 2.804954400762751143e-05 2.241443788587731370e-05 1.679595506305781163e-05 1.119020590550761812e-05 5.592950393922322749e-06 0.000000000000000000e+00
0.000000000000000000e+00 6.970573985164729893e-06 1.394616543123158648e-05 2.093164706918294049e-05 2.793194316882670084e-05 3.495154307622258061e-05 4.199503646094568599e-05 4.906628580880397232e-05 5.616929748416206366e-05 6.330705542429714591e-05 7.048272386727531846e-05 7.769814619639796500e-05 8.495537437493890236e-05 9.225483874567656502e-05 9.959719860218332562e-05 1.069811907684630224e-04 1.144057953377749143e-04 1.218677730405545468e-04 1.293641399968259572e-04 1.368894062066837783e-04 1.444383531658611271e-04 1.520029882292399349e-04 1.595756190658582712e-04 1.671455410527570673e-04 1.747024026769420247e-04 1.822326453561045744e-04 1.897231538489134667e-04 1.971574697479163427e-04 2.045197204906406576e-04 2.117906289479835956e-04 2.189517134445277647e-04 2.259811160627481067e-04 2.328580638823652305e-04 2.395585375505066158e-04 2.460599804983756031e-04 2.523368268086850254e-04 2.583654403773836313e-04 2.641195171639908277e-04 2.695752303022351071e-04 2.747065167638325128e-04 2.794903977786691298e-04 2.839021544417410191e-04 2.879207863168402478e-04 2.915240755466772947e-04 2.946941412744433914e-04 2.974123885229628707e-04 2.996651132181054212e-04 3.014383315425862549e-04 3.027233907869191767e-04 3.035116777215310369e-04 3.038001945982534303e-04 3.035861513265138232e-04 3.028724733247841350e-04 3.016622911689536527e-04 2.999643565293289580e-04 2.977874530624982576e-04 2.951457067315632122e-04 2.920529512898498463e-04 2.885279281231915393e-04 2.845886470907128341e-04 2.802574772289468004e-04 2.755555478520799726e-04 2.705077342548011833e-04 2.651371444552389281e-04 2.594700034325826492e-04 2.535302680837253240e-04 2.473444101973835832e-04 2.409361969929149530e-04 2.343313680233878094e-04 2.275526122141179758e-04 2.206241283474141520e-04 2.135668229093990649e-04 2.064027387159444603e-04 1.991504919450255576e-04 1.918295494804158079e-04 1.844559187469883811e-04 1.770462517936383063e-04 1.696137981260786452e-04 1.621723124450452104e-04 1.547322784990636359e-04 1.473045975569779503e-04 1.398970901433300214e-04 1.325179434695516892e-04 1.251724974676216213e-04 1.178664312218618746e-04 1.106028396900214628e-04 1.033851413875114809e-04 9.621445233378109218e-05 8.909219962054904722e-05 8.201779926371171746e-05 7.499096267901774512e-05 6.800968513761204161e-05 6.107223447802937366e-05 5.417545669241699259e-05 4.731643837096542179e-05 4.049113556171833378e-05 3.369570345394686222e-05 2.692545405976869369e-05 2.017584849816480167e-05 1.344178825891979240e-05 6.718267160583738685e-06 0.000000000000000000e+00
0.000000000000000000e+00 8.143238589228121566e-06 1.629247511609782406e-05 2.445373800080077474e-05 3.263271898138601944e-05 4.083519951424033172e-05 4.906628580880400620e-05 5.733122799824905499e-05 6.563425895041020259e-05 7.397980181367585682e-05 8.237091607178495620e-05 9.081088801635271853e-05 9.930128957872948854e-05 1.078439454485910569e-04 1.164386124732511919e-04 1.250853165587747845e-04 1.337816628884791058e-04 1.425255354269133995e-04 1.513120508720544165e-04 1.601366135288809786e-04 1.689915287416456633e-04 1.778694060700030766e-04 1.867594508694154977e-04 1.956512089896383943e-04 2.045305580381254966e-04 2.133837870549187019e-04 2.221933115809013033e-04 2.309420816867271649e-04 2.396090469651178053e-04 2.481738855656154372e-04 2.566122462585601768e-04 2.649007893619042793e-04 2.730122326809338680e-04 2.809206920300922890e-04 2.885965557928550575e-04 2.960121078763026286e-04 3.031362516928522892e-04 3.099403918179322428e-04 3.163930225148680535e-04 3.224658364505254035e-04 3.281281860377812222e-04 3.333533791115653199e-04 3.381130143839652848e-04 3.423834162383106693e-04 3.461398398806927990e-04 3.493629918745793576e-04 3.520330976395477283e-04 3.541364524517887752e-04 3.556593450178500418e-04 3.565945863430319699e-04 3.569352887322238500e-04 3.566813272483911144e-04 3.558329832170445016e-04 3.543973039949074822e-04 3.523816324263904717e-04 3.497998434583261622e-04 3.466657938603717693e-04 3.429994265456075102e-04 3.388201859120304384e-04 3.341529904053151551e-04 3.290216662055632968e-04 3.234547941450122664e-04 3.174792171868602532e-04 3.111257688402332727e-04 3.044229080257991843e-04 2.974023331503176590e-04 2.900927924624307325e-04 2.825255821914298272e-04 2.747285727942526379e-04 2.667315825380307034e-04 2.585606516276686717e-04 2.502432757200339719e-04 2.418029520449290306e-04 2.332642516144946558e-04 2.246476549198519307e-04 2.159744376137631954e-04 2.072618085345873790e-04 1.985275815389107412e-04 1.897856254532869944e-04 1.810502943495948382e-04 1.723321972889571194e-04 1.636423603220582177e-04 1.549883231905379991e-04 1.463780082944775318e-04 1.378161514641252283e-04 1.293078556882326191e-04 1.208553633244993864e-04 1.124612752159622766e-04 1.041256720141994655e-04 9.584898220212420680e-05 8.762946038700079085e-05 7.946569055286797933e-05 7.135442914228502993e-05 6.329273250196457796e-05 5.527617227135284020e-05 4.730057843006712039e-05 3.936063394515031057e-05 3.145122707786982105e-05 2.356643142981900525e-05 1.570046323468125092e-05 7.847051916606984095e-06 0.000000000000000000e+00
0.000000000000000000e+00 9.320620502863917920e-06 1.864840870330905178e-05 2.799034093505732069e-05 3.735346334931711202e-05 4.674424677151629875e-05 5.616929748416194846e-05 6.563425895041013482e-05 7.514496772635324547e-05 8.470590475225962595e-05 9.432179059786758885e-05 1.039955912659486464e-04 1.137305458871828930e-04 1.235277344371277165e-04 1.333885301861498294e-04 1.433117394250757448e-04 1.532964704760409423e-04 1.633388584707696914e-04 1.734353425601722811e-04 1.835789919858506637e-04 1.937631832771734210e-04 2.039775472518556637e-04 2.142120383918458563e-04 2.244525258870016279e-04 2.346852478891886886e-04 2.448920730681091525e-04 2.550553328091501558e-04 2.651527826677814404e-04 2.751628054408899473e-04 2.850591039612326307e-04 2.948162668732172008e-04 3.044042248955939906e-04 3.137941685580020266e-04 3.229527988637057034e-04 3.318485817266312600e-04 3.404458204883118247e-04 3.487112250670100348e-04 3.566078279121902435e-04 3.641018370461887393e-04 3.711564091313112224e-04 3.777387453027129588e-04 3.838137260322048352e-04 3.893511981898596175e-04 3.943194678665112841e-04 3.986927182542112313e-04 4.024443504789546261e-04 4.055544666515148748e-04 4.080030469700072463e-04 4.097774323459399230e-04 4.108653298666986304e-04 4.112622355438415051e-04 4.109642698536199092e-04 4.099754928773579905e-04 4.083005858518028381e-04 4.059520264066095977e-04 4.029426484289925668e-04 3.992926614214572481e-04 3.950221364746455224e-04 3.901578679274547040e-04 3.847258450185028571e-04 3.787579636041985692e-04 3.722845492543906286e-04 3.653409305601294636e-04 3.579600795442949737e-04 3.501790562450004607e-04 3.420318271241167755e-04 3.335555844485576659e-04 3.247837945814415340e-04 3.157523871088999297e-04 3.064930744849557139e-04 2.970393968088806485e-04 2.874203440585559877e-04 2.776662344646091125e-04 2.678026617791210676e-04 2.578561792724859544e-04 2.478485877969496256e-04 2.378023939062915749e-04 2.277354499950889216e-04 2.176661537981206820e-04 2.076084493466672648e-04 1.975767357458797823e-04 1.875812366226054667e-04 1.776325880903337781e-04 1.677375842559492003e-04 1.579034171573973934e-04 1.481338062883841213e-04 1.384328666092842169e-04 1.288016305792348537e-04 1.192415237819857530e-04 1.097512883769921128e-04 1.003300492434729298e-04 9.097464793038997791e-05 8.168228538923185409e-05 7.244827535088337858e-05 6.326825264261527488e-05 5.413635443663319870e-05 4.504698582482765648e-05 3.599343659144189905e-05 2.696919816964477216e-05 1.796702252772644189e-05 8.979786883082166370e-06 0.000000000000000000e+00
0.000000000000000000e+00 1.050324620877329321e-05 2.101481959890004884e-05 3.154308743187806850e-05 4.209598842841055409e-05 5.268157900578130797e-05 6.330705542429709170e-05 7.397980181367581616e-05 8.470590475225953108e-05 9.549169709804492185e-05 1.063417690607049209e-04 1.172610004806454317e-04 1.282520750733684520e-04 1.393179927189900681e-04 1.504590964387825822e-04 1.616760555200910492e-04 1.729664179619544450e-04 1.843280549119106452e-04 1.957552548133581157e-04 2.072426196934055640e-04 2.187807210468568138e-04 2.303604389629403885e-04 2.419682038162998680e-04 2.535907699532183052e-04 2.652100713629193616e-04 2.768084224494315798e-04 2.883630197367039469e-04 2.998515627814616366e-04 3.112464371870821036e-04 3.225207484677807229e-04 3.336422236309687659e-04 3.445796491613738752e-04 3.552965285096374836e-04 3.657579116592985370e-04 3.759238433827839245e-04 3.857565655235301429e-04 3.952137854103278652e-04 4.042562227948724219e-04 4.128407193630352699e-04 4.209280905528524266e-04 4.284760863666983613e-04 4.354474951701678832e-04 4.418029545168794189e-04 4.475092414247616528e-04 4.525319219396340049e-04 4.568437528158003288e-04 4.604171526791166571e-04 4.632326360558838515e-04 4.652710895364091685e-04 4.665221625252326146e-04 4.669763399181328352e-04 4.666332251449769241e-04 4.654934159965508291e-04 4.635666329960474509e-04 4.608634247476873212e-04 4.574031152451795540e-04 4.532053857474858016e-04 4.482980343068713319e-04 4.427084987024859815e-04 4.364714365327396596e-04 4.296202649954992546e-04 4.221945779403695289e-04 4.142317817722385642e-04 4.057743663386538242e-04 3.968617123081670203e-04 3.875372268424693146e-04 3.778403882875092427e-04 3.678137475351416267e-04 3.574952633153531830e-04 3.469251586015598804e-04 3.361385867199227404e-04 3.251723213605196665e-04 3.140577820542901611e-04 3.028275278438137758e-04 2.915086615335714675e-04 2.801290915490942069e-04 2.687113280797827786e-04 2.572784751252146698e-04 2.458484279850612448e-04 2.344395575175862924e-04 2.230653168269569153e-04 2.117395816936309125e-04 2.004716740982158581e-04 1.892713259566262984e-04 1.781441276789485031e-04 1.670960861763282946e-04 1.561295074851790923e-04 1.452471240720549985e-04 1.344484213091168908e-04 1.237333130981805771e-04 1.130989224516998982e-04 1.025427882227476870e-04 9.206011012577229406e-05 8.164647282349656650e-05 7.129556538952664725e-05 6.100141215555430878e-05 5.075657589749143123e-05 4.055388771132486148e-05 3.038514214413242707e-05 2.024232098371561719e-05 1.011678721149610777e-05 0.000000000000000000e+00
