1.000000000000000000e+00 1.000000000000000000e+00 6.929646455628166279e+01 1.157434429689703970e-06 -1.157811802058426203e-06 -1.157811802058445262e-06 -1.888377811747263133e-10
1.000000000000000000e+00 2.000000000000000000e+00 6.859300255857006334e+01 2.315623604116890523e-06 -2.316391859594983655e-06 -1.158946053863335063e-06 -3.775276132820656671e-10
1.000000000000000000e+00 3.000000000000000000e+00 6.789698078707182560e+01 3.475326537416373885e-06 -3.476484107476632356e-06 -1.160814971813790460e-06 -5.659144729417582689e-10
1.000000000000000000e+00 4.000000000000000000e+00 6.720863039818621587e+01 4.637253547744471444e-06 -4.638840976256741555e-06 -1.163400515763142821e-06 -7.538568585576395744e-10
1.000000000000000000e+00 5.000000000000000000e+00 6.652818951391958535e+01 5.802127568942659527e-06 -5.804141849334482004e-06 -1.166660218710137695e-06 -9.411920831576613773e-10
1.000000000000000000e+00 6.000000000000000000e+00 6.585590330410782656e+01 6.970573985164746834e-06 -6.973082715615827969e-06 -1.170555510142757278e-06 -1.127784471078080897e-09
1.000000000000000000e+00 7.000000000000000000e+00 6.519202405202648265e+01 8.143238589228174082e-06 -8.146237558048950996e-06 -1.175023258849611801e-06 -1.313463162012539680e-09
1.000000000000000000e+00 8.000000000000000000e+00 6.453681120105021307e+01 9.320620502863970436e-06 -9.324204351654539444e-06 -1.180003809772588364e-06 -1.498097731534167381e-09
1.000000000000000000e+00 9.000000000000000000e+00 6.389053137985315090e+01 1.050324620877335081e-05 -1.050740979945004644e-05 -1.185412806873948888e-06 -1.681508756571274503e-09
1.000000000000000000e+00 1.000000000000000000e+01 6.325345840347387849e+01 1.169144611661186821e-05 -1.169631102102752031e-05 -1.191168868646246184e-06 -1.863570575883855083e-09
1.000000000000000000e+00 1.100000000000000000e+01 6.262587324740470507e+01 1.288558394606584318e-05 -1.289114433817364326e-05 -1.197165840323911239e-06 -2.044094971616470700e-09
1.000000000000000000e+00 1.200000000000000000e+01 6.200806399170998162e+01 1.408577779725969069e-05 -1.409218186419997581e-05 -1.203300048078516722e-06 -2.222960680281825887e-09
1.000000000000000000e+00 1.300000000000000000e+01 6.140032573203500732e+01 1.529218404222287662e-05 -1.529942535223745135e-05 -1.209443141947145804e-06 -2.399970648030039320e-09
1.000000000000000000e+00 1.400000000000000000e+01 6.080296045424104534e+01 1.650466408115398230e-05 -1.651291679130414194e-05 -1.215468884214350838e-06 -2.575007798056927000e-09
1.000000000000000000e+00 1.500000000000000000e+01 6.021627686929839030e+01 1.772312181065157830e-05 -1.773237866499368436e-05 -1.221226755845136459e-06 -2.747866417639530231e-09
1.000000000000000000e+00 1.600000000000000000e+01 5.964059020499377795e+01 1.894711759284425521e-05 -1.895757758730306721e-05 -1.226568249576874070e-06 -2.918433585361450183e-09
1.000000000000000000e+00 1.700000000000000000e+01 5.907622195096772089e+01 2.017625830980532644e-05 -2.018791267590167992e-05 -1.231321421988236791e-06 -3.086495346734473137e-09
1.000000000000000000e+00 1.800000000000000000e+01 5.852349955359812839e+01 2.140976043682072880e-05 -2.142283121673124084e-05 -1.235316674575616465e-06 -3.251943103137577124e-09
1.000000000000000000e+00 1.900000000000000000e+01 5.798275605729689630e+01 2.264689165895655937e-05 -2.266136722831176711e-05 -1.238362438648123547e-06 -3.414555329024239060e-09
1.000000000000000000e+00 2.000000000000000000e+01 5.745432968889289782e+01 2.388648531411697589e-05 -2.390260812229304046e-05 -1.240270435482218627e-06 -3.574228125957567225e-09
