1.000000000000000000e+00 3.700000000000000000e+01 2.683281572999747766e+01 8.492351921411537760e-03 3.815105790570833683e-04 5.808349310331215563e-03
1.000000000000000000e+00 3.800000000000000000e+01 2.729468812791236232e+01 8.492351382011778527e-03 3.931124633546889680e-04 5.418981043024144809e-03
1.000000000000000000e+00 3.900000000000000000e+01 2.778488797889960793e+01 8.492351921411537760e-03 4.021401436589307210e-04 5.019550265978578799e-03
1.000000000000000000e+00 4.000000000000000000e+01 2.830194339616981125e+01 8.492351382011778527e-03 4.089355995898730049e-04 4.612468426772181607e-03
1.000000000000000000e+00 4.100000000000000000e+01 2.884441020371191300e+01 8.492351921411537760e-03 4.138429440144020081e-04 4.199791051926939772e-03
1.000000000000000000e+00 4.200000000000000000e+01 2.941088233970548416e+01 8.492351382011778527e-03 4.171969308855499534e-04 3.783229065711488700e-03
1.000000000000000000e+00 4.300000000000000000e+01 3.000000000000000000e+01 8.492351921411537760e-03 4.193133564948468145e-04 3.364159734348766504e-03
1.000000000000000000e+00 4.400000000000000000e+01 3.061045573002793319e+01 8.492351382011778527e-03 4.204827933959182085e-04 2.943655239369103414e-03
1.000000000000000000e+00 4.500000000000000000e+01 3.124099870362661591e+01 8.492351921411537760e-03 4.209655293495274606e-04 2.522507559299490623e-03
1.000000000000000000e+00 4.600000000000000000e+01 3.189043743820394994e+01 8.492351382011778527e-03 4.209891382059955615e-04 2.101264921643859578e-03
1.000000000000000000e+00 4.700000000000000000e+01 3.255764119219941222e+01 8.492351921411537760e-03 4.207463764853038154e-04 1.680263030512413108e-03
1.000000000000000000e+00 4.800000000000000000e+01 3.324154027718932269e+01 8.492351382011778527e-03 4.203949779558804889e-04 1.259663394645153204e-03
1.000000000000000000e+00 4.900000000000000000e+01 3.394112549695427816e+01 8.492351921411537760e-03 4.200570170431225489e-04 8.394866341410126692e-04
1.000000000000000000e+00 5.000000000000000000e+01 3.465544690232691494e+01 8.492351382011778527e-03 4.198196072063350038e-04 4.196497712338923621e-04
2.000000000000000000e+00 1.000000000000000000e+00 3.324154027718932269e+01 1.703067872040442757e-02 -8.849328429169669693e-04 4.424370108226457913e-04
2.000000000000000000e+00 2.000000000000000000e+00 3.252691193458118590e+01 1.703067979715860297e-02 -8.849523999235754234e-04 8.849523999235657740e-04
2.000000000000000000e+00 3.000000000000000000e+00 3.182766092567909766e+01 1.703067872040442757e-02 -8.848544010380980434e-04 1.327585625191173187e-03
2.000000000000000000e+00 4.000000000000000000e+00 3.114482300479487265e+01 1.703067979715860297e-02 -8.844423760145151379e-04 1.770297106575707564e-03
2.000000000000000000e+00 5.000000000000000000e+00 3.047950130825634218e+01 1.703067872040442757e-02 -8.834420444700035423e-04 2.212929990550935311e-03
2.000000000000000000e+00 6.000000000000000000e+00 2.983286778035259701e+01 1.703067979715860297e-02 -8.815010456263805243e-04 2.655168629261934511e-03
2.000000000000000000e+00 7.000000000000000000e+00 2.920616373302046753e+01 1.703067872040442757e-02 -8.781918101879227813e-04 3.096501377708949822e-03
2.000000000000000000e+00 8.000000000000000000e+00 2.860069929215018192e+01 1.703067979715860297e-02 -8.730141496001617672e-04 3.536178953813317455e-03
2.000000000000000000e+00 9.000000000000000000e+00 2.801785145224380003e+01 1.703067872040442757e-02 -8.654023133793779278e-04 3.973180684642300085e-03
2.000000000000000000e+00 1.000000000000000000e+01 2.745906043549196340e+01 1.703067979715860297e-02 -8.547334596326512657e-04 4.406176734479568674e-03
2.000000000000000000e+00 1.100000000000000000e+01 2.692582403567251959e+01 1.703067872040442757e-02 -8.403421847958236074e-04 4.833503446026306445e-03
2.000000000000000000e+00 1.200000000000000000e+01 2.641968962724581260e+01 1.703067979715860297e-02 -8.215382339611769502e-04 5.253137124006101999e-03
2.000000000000000000e+00 1.300000000000000000e+01 2.594224354214569317e+01 1.703067872040442757e-02 -7.976315014208111565e-04 5.662688010303878333e-03
2.000000000000000000e+00 1.400000000000000000e+01 2.549509756796392423e+01 1.703067979715860297e-02 -7.679611667184595147e-04 6.059397094806461513e-03
2.000000000000000000e+00 1.500000000000000000e+01 2.507987240796890660e+01 1.703067872040442757e-02 -7.319318542376466660e-04 6.440161357975442494e-03
2.000000000000000000e+00 1.600000000000000000e+01 2.469817807045693669e+01 1.703067979715860297e-02 -6.890527254407368893e-04 6.801566837747824446e-03
2.000000000000000000e+00 1.700000000000000000e+01 2.435159132377184221e+01 1.703067872040442757e-02 -6.389804224144158759e-04 7.139957293769661970e-03
2.000000000000000000e+00 1.800000000000000000e+01 2.404163056034261459e+01 1.703067979715860297e-02 -5.815603374698281869e-04 7.451513179910117073e-03
2.000000000000000000e+00 1.900000000000000000e+01 2.376972864800942631e+01 1.703067872040442757e-02 -5.168649140656197613e-04 7.732368338580193276e-03
2.000000000000000000e+00 2.000000000000000000e+01 2.353720459187963954e+01 1.703067979715860297e-02 -4.452224111324712755e-04 7.978732559558568416e-03
2.000000000000000000e+00 2.100000000000000000e+01 2.334523505985750447e+01 1.703067872040442757e-02 -3.672336632677651591e-04 8.187044585945268960e-03
2.000000000000000000e+00 2.200000000000000000e+01 2.319482700948640286e+01 1.703067979715860297e-02 -2.837711332121031771e-04 8.354116281912387504e-03
2.000000000000000000e+00 2.300000000000000000e+01 2.308679276123039159e+01 1.703067872040442757e-02 -1.959591408128551898e-04 8.477289263500414895e-03
2.000000000000000000e+00 2.400000000000000000e+01 2.302172886644267535e+01 1.703067979715860297e-02 -1.051333402973479020e-04 8.554559525300015066e-03
2.000000000000000000e+00 2.500000000000000000e+01 2.300000000000000000e+01 1.703067872040442757e-02 -1.278229667744067155e-05 8.584691329545098004e-03
2.000000000000000000e+00 2.600000000000000000e+01 2.302172886644267535e+01 1.703067979715860297e-02 7.952527613933578488e-05 8.567276617225307728e-03
2.000000000000000000e+00 2.700000000000000000e+01 2.308679276123039159e+01 1.703067872040442757e-02 1.702206797352598389e-04 8.502766975767522481e-03
2.000000000000000000e+00 2.800000000000000000e+01 2.319482700948640286e+01 1.703067979715860297e-02 2.578154676330310369e-04 8.392441633639478177e-03
2.000000000000000000e+00 2.900000000000000000e+01 2.334523505985750447e+01 1.703067872040442757e-02 3.409741630624862213e-04 8.238348069825807835e-03
2.000000000000000000e+00 3.000000000000000000e+01 2.353720459187963954e+01 1.703067979715860297e-02 4.185727822353501465e-04 8.043188002695104283e-03
2.000000000000000000e+00 3.100000000000000000e+01 2.376972864800942631e+01 1.703067872040442757e-02 4.897393443950102260e-04 7.810192814255573213e-03
2.000000000000000000e+00 3.200000000000000000e+01 2.404163056034261459e+01 1.703067979715860297e-02 5.538737738766605356e-04 7.542966685377933134e-03
2.000000000000000000e+00 3.300000000000000000e+01 2.435159132377184221e+01 1.703067872040442757e-02 6.106488736212214649e-04 7.245342476163076084e-03
2.000000000000000000e+00 3.400000000000000000e+01 2.469817807045693669e+01 1.703067979715860297e-02 6.599937342878304039e-04 6.921228341118256661e-03
2.000000000000000000e+00 3.500000000000000000e+01 2.507987240796890660e+01 1.703067872040442757e-02 7.020650458304722105e-04 6.574485173425153282e-03
2.000000000000000000e+00 3.600000000000000000e+01 2.549509756796392423e+01 1.703067979715860297e-02 7.372090156987903126e-04 6.208809344884561043e-03
2.000000000000000000e+00 3.700000000000000000e+01 2.594224354214569317e+01 1.703067872040442757e-02 7.659202400161525814e-04 5.827653636093702363e-03
2.000000000000000000e+00 3.800000000000000000e+01 2.641968962724581260e+01 1.703067979715860297e-02 7.887990443526367648e-04 5.434157764089961665e-03
2.000000000000000000e+00 3.900000000000000000e+01 2.692582403567251959e+01 1.703067872040442757e-02 8.065126162519632019e-04 5.031115045042462881e-03
2.000000000000000000e+00 4.000000000000000000e+01 2.745906043549196340e+01 1.703067979715860297e-02 8.197592140516390263e-04 4.620946027779031587e-03
2.000000000000000000e+00 4.100000000000000000e+01 2.801785145224380003e+01 1.703067872040442757e-02 8.292393610606929068e-04 4.205701145294964485e-03
2.000000000000000000e+00 4.200000000000000000e+01 2.860069929215018192e+01 1.703067979715860297e-02 8.356313175781732681e-04 3.787065205296021551e-03
2.000000000000000000e+00 4.300000000000000000e+01 2.920616373302046753e+01 1.703067872040442757e-02 8.395738263423852855e-04 3.366382684031142287e-03
2.000000000000000000e+00 4.400000000000000000e+01 2.983286778035259701e+01 1.703067979715860297e-02 8.416521750492758809e-04 2.944680323687757888e-03
2.000000000000000000e+00 4.500000000000000000e+01 3.047950130825634218e+01 1.703067872040442757e-02 8.423903177252438368e-04 2.522703458098980028e-03
2.000000000000000000e+00 4.600000000000000000e+01 3.114482300479487265e+01 1.703067979715860297e-02 8.422445287870775153e-04 2.100947046207498909e-03
2.000000000000000000e+00 4.700000000000000000e+01 3.182766092567909766e+01 1.703067872040442757e-02 8.416015269987063736e-04 1.679695194945667177e-03
2.000000000000000000e+00 4.800000000000000000e+01 3.252691193458118590e+01 1.703067979715860297e-02 8.407763963714004387e-04 1.259054856479981024e-03
2.000000000000000000e+00 4.900000000000000000e+01 3.324154027718932269e+01 1.703067872040442757e-02 8.400136234112608961e-04 8.389944381666663859e-04
2.000000000000000000e+00 5.000000000000000000e+01 3.397057550292606010e+01 1.703067979715860297e-02 8.394866341410126692e-04 4.193776731473244685e-04
3.000000000000000000e+00 1.000000000000000000e+00 3.255764119219941222e+01 2.566173458050173550e-02 -1.327408981096372086e-03 4.423389390840730558e-04
3.000000000000000000e+00 2.000000000000000000e+00 3.182766092567909766e+01 2.566173297047194546e-02 -1.327585625191181427e-03 8.848544010380945740e-04
3.000000000000000000e+00 3.000000000000000000e+00 3.111269837220809009e+01 2.566173458050173550e-02 -1.327683645736217610e-03 1.327683645736203732e-03
3.000000000000000000e+00 4.000000000000000000e+00 3.041381265149109936e+01 2.566173297047194546e-02 -1.327408848906097300e-03 1.770886122946865524e-03
3.000000000000000000e+00 5.000000000000000000e+00 2.973213749463701205e+01 2.566173458050173550e-02 -1.326348021490284142e-03 2.214402263054981307e-03
3.000000000000000000e+00 6.000000000000000000e+00 2.906888370749726747e+01 2.566173297047194546e-02 -1.323970989184602553e-03 2.658014684297025504e-03
3.000000000000000000e+00 7.000000000000000000e+00 2.842534080710379030e+01 2.566173458050173550e-02 -1.319631072563427418e-03 3.101304689264325776e-03
3.000000000000000000e+00 8.000000000000000000e+00 2.780287754891568852e+01 2.566173297047194546e-02 -1.312571015296622699e-03 3.543613733357470815e-03
3.000000000000000000e+00 9.000000000000000000e+00 2.720294101747088789e+01 2.566173458050173550e-02 -1.301929607216239376e-03 3.983999445283929741e-03
3.000000000000000000e+00 1.000000000000000000e+01 2.662705391138869615e+01 2.566173297047194546e-02 -1.286756166131882567e-03 4.421200713073502285e-03
3.000000000000000000e+00 1.100000000000000000e+01 2.607680962081059661e+01 2.566173458050173550e-02 -1.266028621112259486e-03 4.853598660042616683e-03
3.000000000000000000e+00 1.200000000000000000e+01 2.555386467836127551e+01 2.566173297047194546e-02 -1.238682011308501509e-03 5.279192979503352819e-03
3.000000000000000000e+00 1.300000000000000000e+01 2.505992817228333536e+01 2.566173458050173550e-02 -1.203643201705311208e-03 5.695578140940807388e-03
3.000000000000000000e+00 1.400000000000000000e+01 2.459674775249768786e+01 2.566173297047194546e-02 -1.159877421336164005e-03 6.099943644846722059e-03
3.000000000000000000e+00 1.500000000000000000e+01 2.416609194718914466e+01 2.566173458050173550e-02 -1.106441559263456401e-03 6.489080490971528559e-03
3.000000000000000000e+00 1.600000000000000000e+01 2.376972864800942631e+01 2.566173297047194546e-02 -1.042547358457338036e-03 6.859421648128570873e-03
3.000000000000000000e+00 1.700000000000000000e+01 2.340939982143925135e+01 2.566173458050173550e-02 -9.676274225535047568e-04 7.207095287601490534e-03
3.000000000000000000e+00 1.800000000000000000e+01 2.308679276123039159e+01 2.566173297047194546e-02 -8.814035920352240178e-04 7.528019754176999874e-03
3.000000000000000000e+00 1.900000000000000000e+01 2.280350850198275836e+01 2.566173458050173550e-02 -7.839480954033584137e-04 7.818013297836805958e-03
3.000000000000000000e+00 2.000000000000000000e+01 2.256102834535695578e+01 2.566173297047194546e-02 -6.757337042215313255e-04 8.072945176004254347e-03
3.000000000000000000e+00 2.100000000000000000e+01 2.236067977499789805e+01 2.566173458050173550e-02 -5.576623816545538820e-04 8.288892692334536016e-03
3.000000000000000000e+00 2.200000000000000000e+01 2.220360331117451835e+01 2.566173297047194546e-02 -4.310682333664942606e-04 8.462325554070969369e-03
3.000000000000000000e+00 2.300000000000000000e+01 2.209072203437452231e+01 2.566173458050173550e-02 -2.976876475840987968e-04 8.590273250940090588e-03
3.000000000000000000e+00 2.400000000000000000e+01 2.202271554554523902e+01 2.566173297047194546e-02 -1.595970079047177165e-04 8.670492686292453552e-03
3.000000000000000000e+00 2.500000000000000000e+01 2.200000000000000000e+01 2.566173458050173550e-02 -1.911910341986615414e-05 8.701587816796552480e-03
3.000000000000000000e+00 2.600000000000000000e+01 2.202271554554523902e+01 2.566173297047194546e-02 1.212935419850139085e-04 8.683101053709112171e-03
3.000000000000000000e+00 2.700000000000000000e+01 2.209072203437452231e+01 2.566173458050173550e-02 2.591884679512632822e-04 8.615533577066739751e-03
3.000000000000000000e+00 2.800000000000000000e+01 2.220360331117451835e+01 2.566173297047194546e-02 3.922429885106926833e-04 8.500325032890537064e-03
3.000000000000000000e+00 2.900000000000000000e+01 2.236067977499789805e+01 2.566173458050173550e-02 5.183809901820133487e-04 8.339762073218449229e-03
3.000000000000000000e+00 3.000000000000000000e+01 2.256102834535695578e+01 2.566173297047194546e-02 6.358664771556592904e-04 8.136858773604318043e-03
3.000000000000000000e+00 3.100000000000000000e+01 2.280350850198275836e+01 2.566173458050173550e-02 7.433660282442772216e-04 7.895188848803124174e-03
3.000000000000000000e+00 3.200000000000000000e+01 2.308679276123039159e+01 2.566173297047194546e-02 8.399786628442099806e-04 7.618718349079319288e-03
3.000000000000000000e+00 3.300000000000000000e+01 2.340939982143925135e+01 2.566173458050173550e-02 9.252331101099412619e-04 7.311621027857900801e-03
3.000000000000000000e+00 3.400000000000000000e+01 2.376972864800942631e+01 2.566173297047194546e-02 9.990592308171675207e-04 6.978121361300043159e-03
3.000000000000000000e+00 3.500000000000000000e+01 2.416609194718914466e+01 2.566173458050173550e-02 1.061738146401336805e-03 6.622343014781277050e-03
3.000000000000000000e+00 3.600000000000000000e+01 2.459674775249768786e+01 2.566173297047194546e-02 1.113841242250180816e-03 6.248199107148164760e-03
3.000000000000000000e+00 3.700000000000000000e+01 2.505992817228333536e+01 2.566173458050173550e-02 1.156162159851682747e-03 5.859296606554246882e-03
3.000000000000000000e+00 3.800000000000000000e+01 2.555386467836127551e+01 2.566173297047194546e-02 1.189651054405928450e-03 5.458882969665014920e-03
3.000000000000000000e+00 3.900000000000000000e+01 2.607680962081059661e+01 2.566173458050173550e-02 1.215351879969860799e-03 5.049804775209111932e-03
3.000000000000000000e+00 4.000000000000000000e+01 2.662705391138869615e+01 2.566173297047194546e-02 1.234349499337370967e-03 4.634500923920705298e-03
3.000000000000000000e+00 4.100000000000000000e+01 2.720294101747088789e+01 2.566173458050173550e-02 1.247723766497411610e-03 4.215001140848729719e-03
3.000000000000000000e+00 4.200000000000000000e+01 2.780287754891568852e+01 2.566173297047194546e-02 1.256515392149372586e-03 3.792949126872643354e-03
3.000000000000000000e+00 4.300000000000000000e+01 2.842534080710379030e+01 2.566173458050173550e-02 1.261698238103110478e-03 3.369624526784205116e-03
3.000000000000000000e+00 4.400000000000000000e+01 2.906888370749726747e+01 2.566173297047194546e-02 1.264162019328080467e-03 2.945980866554471361e-03
3.000000000000000000e+00 4.500000000000000000e+01 2.973213749463701205e+01 2.566173458050173550e-02 1.264698806829786439e-03 2.522678180865011756e-03
3.000000000000000000e+00 4.600000000000000000e+01 3.041381265149109936e+01 2.566173297047194546e-02 1.263997401359308412e-03 2.100125301587475908e-03
3.000000000000000000e+00 4.700000000000000000e+01 3.111269837220809009e+01 2.566173458050173550e-02 1.262638566212821592e-03 1.678515358828937482e-03
3.000000000000000000e+00 4.800000000000000000e+01 3.182766092567909766e+01 2.566173297047194546e-02 1.261095734734881280e-03 1.257866817277972574e-03
3.000000000000000000e+00 4.900000000000000000e+01 3.255764119219941222e+01 2.566173458050173550e-02 1.259734200375779104e-03 8.380583431627220119e-04
3.000000000000000000e+00 5.000000000000000000e+01 3.330165161069342616e+01 2.566173297047194546e-02 1.258814045373001390e-03 4.188666235789385915e-04
4.000000000000000000e+00 1.000000000000000000e+00 3.189043743820394994e+01 3.443385435399753253e-02 -1.769787243955061543e-03 4.420644835463357182e-04
4.000000000000000000e+00 2.000000000000000000e+00 3.114482300479487265e+01 3.443385649119565239e-02 -1.770297106575706046e-03 8.844423760145203421e-04
4.000000000000000000e+00 3.000000000000000000e+00 3.041381265149109936e+01 3.443385435399753253e-02 -1.770886122946868993e-03 1.327408848906095999e-03
4.000000000000000000e+00 4.000000000000000000e+00 2.969848480983499428e+01 3.443385649119565239e-02 -1.771160993333292712e-03 1.771160993333290544e-03
4.000000000000000000e+00 5.000000000000000000e+00 2.900000000000000000e+01 3.443385435399753253e-02 -1.770570605820163523e-03 2.215778939295364857e-03
4.000000000000000000e+00 6.000000000000000000e+00 2.831960451701259274e+01 3.443385649119565239e-02 -1.768403471835724994e-03 2.661182440132752944e-03
4.000000000000000000e+00 7.000000000000000000e+00 2.765863337187866122e+01 3.443385435399753253e-02 -1.763790859248368093e-03 3.107089905936685423e-03
4.000000000000000000e+00 8.000000000000000000e+00 2.701851217221259205e+01 3.443385649119565239e-02 -1.755708905619765732e-03 3.552970908076763870e-03
4.000000000000000000e+00 9.000000000000000000e+00 2.640075756488817049e+01 3.443385435399753253e-02 -1.742989293095409398e-03 3.998003839362191704e-03
4.000000000000000000e+00 1.000000000000000000e+01 2.580697580112788003e+01 3.443385649119565239e-02 -1.724332674391338208e-03 4.441026868182342685e-03
4.000000000000000000e+00 1.100000000000000000e+01 2.523885892824792521e+01 3.443385435399753253e-02 -1.698334451225674141e-03 4.880498917877122873e-03
4.000000000000000000e+00 1.200000000000000000e+01 2.469817807045693669e+01 3.443385649119565239e-02 -1.663517714859367655e-03 5.314456658726466123e-03
4.000000000000000000e+00 1.300000000000000000e+01 2.418677324489564739e+01 3.443385435399753253e-02 -1.618382166764180397e-03 5.740489550981621100e-03
4.000000000000000000e+00 1.400000000000000000e+01 2.370653918225939449e+01 3.443385649119565239e-02 -1.561463516749180686e-03 6.155717348624757321e-03
4.000000000000000000e+00 1.500000000000000000e+01 2.325940669922601600e+01 3.443385435399753253e-02 -1.491409857519495480e-03 6.556797115769296552e-03
4.000000000000000000e+00 1.600000000000000000e+01 2.284731931759172596e+01 3.443385649119565239e-02 -1.407067522070698865e-03 6.939942325195118389e-03
4.000000000000000000e+00 1.700000000000000000e+01 2.247220505424423109e+01 3.443385435399753253e-02 -1.307578528462844877e-03 7.300984410812366709e-03
4.000000000000000000e+00 1.800000000000000000e+01 2.213594362117865444e+01 3.443385649119565239e-02 -1.192478347705142744e-03 7.635455478432175147e-03
4.000000000000000000e+00 1.900000000000000000e+01 2.184032966784155505e+01 3.443385435399753253e-02 -1.061790335892874235e-03 7.938722003065628099e-03
4.000000000000000000e+00 2.000000000000000000e+01 2.158703314492290204e+01 3.443385649119565239e-02 -9.161018056302022011e-04 8.206140286290082575e-03
4.000000000000000000e+00 2.100000000000000000e+01 2.137755832643194864e+01 3.443385435399753253e-02 -7.566140413344801807e-04 8.433257626240139165e-03
4.000000000000000000e+00 2.200000000000000000e+01 2.121320343559642652e+01 3.443385649119565239e-02 -5.851516918176577486e-04 8.616018056375929560e-03
4.000000000000000000e+00 2.300000000000000000e+01 2.109502310972898798e+01 3.443385435399753253e-02 -4.041262730343393728e-04 8.750987732344414280e-03
4.000000000000000000e+00 2.400000000000000000e+01 2.102379604162863913e+01 3.443385649119565239e-02 -2.164479061538097937e-04 8.835548179994831899e-03
4.000000000000000000e+00 2.500000000000000000e+01 2.100000000000000000e+01 3.443385435399753253e-02 -2.539066409409929115e-05 8.868068455734724048e-03
4.000000000000000000e+00 2.600000000000000000e+01 2.102379604162863913e+01 3.443385649119565239e-02 1.655795158691485136e-04 8.848004224107166443e-03
4.000000000000000000e+00 2.700000000000000000e+01 2.109502310972898798e+01 3.443385435399753253e-02 3.529967005538349467e-04 8.775943495421476004e-03
4.000000000000000000e+00 2.800000000000000000e+01 2.121320343559642652e+01 3.443385649119565239e-02 5.335869714813215592e-04 8.653560890492436111e-03
4.000000000000000000e+00 2.900000000000000000e+01 2.137755832643194864e+01 3.443385435399753253e-02 7.044404223487052419e-04 8.483518623438735320e-03
4.000000000000000000e+00 3.000000000000000000e+01 2.158703314492290204e+01 3.443385649119565239e-02 8.631460066506752016e-04 8.269294264726910482e-03
4.000000000000000000e+00 3.100000000000000000e+01 2.184032966784155505e+01 3.443385435399753253e-02 1.007879768920008981e-03 8.014987589008395336e-03
4.000000000000000000e+00 3.200000000000000000e+01 2.213594362117865444e+01 3.443385649119565239e-02 1.137441594821883908e-03 7.725095010347519248e-03
4.000000000000000000e+00 3.300000000000000000e+01 2.247220505424423109e+01 3.443385435399753253e-02 1.251245861400497594e-03 7.404303947204591771e-03
4.000000000000000000e+00 3.400000000000000000e+01 2.284731931759172596e+01 3.443385649119565239e-02 1.349271747364454155e-03 7.057291346231986048e-03
4.000000000000000000e+00 3.500000000000000000e+01 2.325940669922601600e+01 3.443385435399753253e-02 1.431987299982350609e-03 6.688568300489349319e-03
4.000000000000000000e+00 3.600000000000000000e+01 2.370653918225939449e+01 3.443385649119565239e-02 1.500255423925820480e-03 6.302345881852028028e-03
4.000000000000000000e+00 3.700000000000000000e+01 2.418677324489564739e+01 3.443385435399753253e-02 1.555236377499302422e-03 5.902452428926579023e-03
4.000000000000000000e+00 3.800000000000000000e+01 2.469817807045693669e+01 3.443385649119565239e-02 1.598290875697771715e-03 5.492271310932396108e-03
4.000000000000000000e+00 3.900000000000000000e+01 2.523885892824792521e+01 3.443385435399753253e-02 1.630894661996272824e-03 5.074721684175120991e-03
4.000000000000000000e+00 4.000000000000000000e+01 2.580697580112788003e+01 3.443385649119565239e-02 1.654562848412021239e-03 4.652250510206604531e-03
4.000000000000000000e+00 4.100000000000000000e+01 2.640075756488817049e+01 3.443385435399753253e-02 1.670791158108754851e-03 4.226854672579389259e-03
4.000000000000000000e+00 4.200000000000000000e+01 2.701851217221259205e+01 3.443385649119565239e-02 1.681007931642697871e-03 3.800104591940833484e-03
4.000000000000000000e+00 4.300000000000000000e+01 2.765863337187866122e+01 3.443385435399753253e-02 1.686542086660557278e-03 3.373186498470953990e-03
