
1.0 -4993.144 0.007627533284096439 2498.248 0.001978508529170422 0.023271705599999998 4.25333724252826e-05
1.1 -4985.5 0.011160197130875422 2496.272 0.0029336011998906605 0.04117355371900826 7.034778319441791e-05
1.2000000000000002 -4971.18 0.016155729633786413 2492.5 0.004333820485437762 0.07250211111111109 0.0001180815940202817
1.3000000000000003 -4950.484 0.020440492753356014 2486.918 0.005709752709181046 0.09889082698224848 0.0001616075530082176
1.4000000000000004 -4920.592 0.02607070263725163 2478.514 0.007583390007114277 0.1387105175510203 0.00020751118504106592
1.5000000000000004 -4878.236 0.03374362612405492 2466.38 0.010320058139371093 0.20242352071111097 0.0002945347863164924
1.6000000000000005 -4819.084 0.042299987517728684 2448.454 0.013715024024769333 0.2795763974999998 0.00039258787575196125
1.7000000000000006 -4743.18 0.04803881347410656 2424.364 0.016883231444246655 0.31940866435986137 0.0005013577412240664
1.8000000000000007 -4649.644 0.05856252439914102 2392.328 0.022671665488005064 0.4234036128395058 0.0006053261497259567
1.9000000000000008 -4526.876 0.0732364978955166 2346.726 0.031240181241471682 0.5943030054293625 0.0009189045295282728
2.000000000000001 -4368.6 0.08345207007618202 2282.976 0.03902511273526315 0.6964247999999993 0.0010042886623385526
2.100000000000001 -4154.8 0.10549191438209841 2171.44 0.07139147288016964 1.0093917460317452 0.0013912838236488398
2.200000000000001 -3872.16 0.12960582702949747 1967.25 0.1581869321404268 1.3882372231404945 0.0020424843586116957
2.300000000000001 -3356.392 0.15727806692606572 212.23 1.139000589595984 1.8704264904347805 0.0025267236835987963
2.4000000000000012 -3021.56 0.1277960813170733 49.588 0.6986854673284686 1.1341554444444433 0.001591006673102516
2.5000000000000013 -2767.152 0.11739758471110008 -24.726 0.4136338536967204 0.8820603453439992 0.0012441202814411855
2.6000000000000014 -2574.268 0.10924112859175347 -4.348 0.29903579534229685 0.7061316080473364 0.0010069975346758341
2.7000000000000015 -2407.748 0.10343686236540625 11.498 0.2188815935523131 0.5870608776954725 0.000801360262857677
2.8000000000000016 -2266.076 0.1002492604661 0.062 0.21606197295220667 0.5127507257142851 0.0007320494590287813
2.9000000000000017 -2154.172 0.09937276496102934 6.488 0.19677360050575898 0.4696764050416167 0.0006350722972660192
3.0000000000000018 -2043.152 0.09826324285306261 0.836 0.1684914155201978 0.42914066204444407 0.0006188115124360816
